timestamp,rnti,dl_bytes,ul_bytes,mcs_ul,nprb,snr,bler
2026-04-29T14:43:32.472647,f055,1923522,58932,28,106,50.5,0.00000
2026-04-29T14:43:33.229307,6584,1930087,50283,28,106,50.5,0.00000
2026-04-29T14:43:33.229360,f055,1948684,59055,28,106,50.5,0.00000
2026-04-29T14:43:33.228994,6584,1930087,50283,28,106,50.5,0.00000
2026-04-29T14:43:33.229371,f055,1948684,59055,28,106,50.5,0.00000
2026-04-29T14:43:33.980402,6584,1958313,50400,28,19,51.0,0.00000
2026-04-29T14:43:33.980504,f055,1951708,59175,28,87,50.5,0.00000
2026-04-29T14:43:33.979628,6584,1958313,50400,28,19,51.0,0.00000
2026-04-29T14:43:33.979866,f055,1951708,59175,28,87,50.5,0.00000
2026-04-29T14:43:34.738459,6584,1917459,50529,28,5,51.0,0.00000
2026-04-29T14:43:34.738906,f055,1935185,59295,28,106,50.5,0.00000
2026-04-29T14:43:34.736050,6584,1917459,50529,28,5,51.0,0.00000
2026-04-29T14:43:34.738242,f055,1935185,59295,28,106,50.5,0.00000
2026-04-29T14:43:35.486075,6584,1936644,50655,28,57,51.0,0.00000
2026-04-29T14:43:35.486121,f055,1923349,59412,28,87,50.5,0.00000
2026-04-29T14:43:35.485915,6584,1936644,50655,28,57,51.0,0.00000
2026-04-29T14:43:35.485964,f055,1923349,59412,28,87,50.5,0.00000
2026-04-29T14:43:36.288022,6584,1989657,50778,28,106,50.5,0.00000
2026-04-29T14:43:36.288070,f055,1988430,59526,28,106,50.5,0.00000
2026-04-29T14:43:36.288801,6584,1989657,50778,28,106,50.5,0.00000
2026-04-29T14:43:36.288852,f055,1988430,59526,28,106,50.5,0.00000
2026-04-29T14:43:37.038312,6584,1999931,50886,28,106,50.5,0.00000
2026-04-29T14:43:37.038356,f055,1978817,59637,28,106,50.5,0.00000
2026-04-29T14:43:37.038433,6584,1999931,50886,28,106,50.5,0.00000
2026-04-29T14:43:37.038609,f055,1978817,59637,28,106,50.5,0.00000
2026-04-29T14:43:37.785559,6584,1910676,51000,28,7,50.5,0.00000
2026-04-29T14:43:37.786127,f055,1932185,59751,28,106,50.5,0.00000
2026-04-29T14:43:37.785677,6584,1910676,51000,28,7,50.5,0.00000
2026-04-29T14:43:37.785727,f055,1932185,59751,28,106,50.5,0.00000
2026-04-29T14:43:38.534379,6584,1924586,51114,28,90,50.5,0.00000
2026-04-29T14:43:38.535364,f055,1893694,59871,28,106,50.5,0.00000
2026-04-29T14:43:38.533015,6584,1924586,51114,28,90,50.5,0.00000
2026-04-29T14:43:38.533072,f055,1893694,59871,28,106,50.5,0.00000
2026-04-29T14:43:39.289717,6584,1937690,51231,28,106,50.5,0.00000
2026-04-29T14:43:39.289786,f055,1929741,59982,28,106,50.5,0.00000
2026-04-29T14:43:39.289138,6584,1937690,51231,28,106,50.5,0.00000
2026-04-29T14:43:39.289185,f055,1929741,59982,28,106,50.5,0.00000
2026-04-29T14:43:40.043051,6584,1927612,51345,28,106,50.5,0.00000
2026-04-29T14:43:40.044891,f055,1941323,60096,28,106,50.5,0.00000
2026-04-29T14:43:40.043919,6584,1927612,51345,28,106,50.5,0.00000
2026-04-29T14:43:40.045110,f055,1941323,60096,28,106,50.5,0.00000
2026-04-29T14:43:40.789000,6584,1903032,51450,28,106,50.5,0.00000
2026-04-29T14:43:40.790798,f055,1905633,60201,28,106,50.5,0.00000
2026-04-29T14:43:40.788659,6584,1903032,51450,28,106,50.5,0.00000
2026-04-29T14:43:40.790549,f055,1905633,60201,28,106,50.5,0.00000
2026-04-29T14:43:41.542570,6584,1910268,51564,28,106,50.5,0.00000
2026-04-29T14:43:41.544808,f055,1931740,60312,28,85,50.5,0.00000
2026-04-29T14:43:41.542047,6584,1910268,51564,28,106,50.5,0.00000
2026-04-29T14:43:41.542093,f055,1931740,60312,28,85,50.5,0.00000
2026-04-29T14:43:42.294419,6584,1944536,51684,28,106,50.5,0.00000
2026-04-29T14:43:42.295268,f055,1946184,60423,28,106,50.5,0.00000
2026-04-29T14:43:42.291693,6584,1944536,51684,28,106,50.5,0.00000
2026-04-29T14:43:42.314436,f055,1946184,60423,28,106,50.5,0.00000
2026-04-29T14:43:43.050195,6584,1955446,51795,28,25,51.0,0.00000
2026-04-29T14:43:43.050419,f055,1914373,60540,28,5,51.0,0.00000
2026-04-29T14:43:43.051498,6584,1955446,51795,28,25,51.0,0.00000
2026-04-29T14:43:43.053918,f055,1914373,60540,28,5,51.0,0.00000
2026-04-29T14:43:43.806161,6584,1918880,51906,28,106,50.5,0.00000
2026-04-29T14:43:43.806420,f055,1952631,60654,28,57,50.5,0.00000
2026-04-29T14:43:43.803943,6584,1918880,51906,28,106,50.5,0.00000
2026-04-29T14:43:43.804078,f055,1952631,60654,28,57,50.5,0.00000
2026-04-29T14:43:44.555650,6584,1932687,52017,28,106,50.5,0.00000
2026-04-29T14:43:44.555698,f055,1928614,60762,28,24,51.0,0.00000
2026-04-29T14:43:44.556234,6584,1932687,52017,28,106,50.5,0.00000
2026-04-29T14:43:44.557226,f055,1928614,60762,28,24,51.0,0.00000
2026-04-29T14:43:45.306706,6584,1928817,52134,28,90,50.5,0.00000
2026-04-29T14:43:45.308537,f055,1923324,60882,28,106,50.5,0.00000
2026-04-29T14:43:45.309065,6584,1928817,52134,28,90,50.5,0.00000
2026-04-29T14:43:45.309179,f055,1923324,60882,28,106,50.5,0.00000
2026-04-29T14:43:46.058780,6584,1914446,52263,28,106,50.5,0.00000
2026-04-29T14:43:46.058884,f055,1923769,61008,28,106,50.5,0.00000
2026-04-29T14:43:46.059340,6584,1914446,52263,28,106,50.5,0.00000
2026-04-29T14:43:46.059553,f055,1923769,61008,28,106,50.5,0.00000
2026-04-29T14:43:46.815467,6584,1946890,52377,28,106,50.5,0.00000
2026-04-29T14:43:46.815735,f055,1919953,61134,28,5,51.0,0.00000
2026-04-29T14:43:46.815168,6584,1946890,52377,28,106,50.5,0.00000
2026-04-29T14:43:46.816097,f055,1919953,61134,28,5,51.0,0.00000
2026-04-29T14:43:47.580854,6584,1948145,52497,28,85,50.5,0.00000
2026-04-29T14:43:47.608288,f055,1959929,61245,28,21,50.5,0.00000
2026-04-29T14:43:47.575662,6584,1948145,52497,28,85,50.5,0.00000
2026-04-29T14:43:47.580521,f055,1959929,61245,28,21,50.5,0.00000
2026-04-29T14:43:48.316468,6584,1913623,52608,28,21,50.5,0.00000
2026-04-29T14:43:48.318191,f055,1910843,61350,28,85,50.5,0.00000
2026-04-29T14:43:48.316211,6584,1913623,52608,28,21,50.5,0.00000
2026-04-29T14:43:48.317146,f055,1910843,61350,28,85,50.5,0.00000
2026-04-29T14:43:49.072017,6584,1903109,52731,28,5,50.5,0.00000
2026-04-29T14:43:49.073025,f055,1912872,61476,28,106,50.5,0.00000
2026-04-29T14:43:49.069112,6584,1903109,52731,28,5,50.5,0.00000
2026-04-29T14:43:49.071318,f055,1912872,61476,28,106,50.5,0.00000
2026-04-29T14:43:49.823067,6584,1959851,52848,28,85,50.5,0.00000
2026-04-29T14:43:49.823209,f055,1926920,61599,28,5,51.0,0.00000
2026-04-29T14:43:49.822838,6584,1959851,52848,28,85,50.5,0.00000
2026-04-29T14:43:49.823122,f055,1926920,61599,28,5,51.0,0.00000
2026-04-29T14:43:50.576233,6584,1926746,52965,28,106,50.5,0.00000
2026-04-29T14:43:50.576371,f055,1956861,61704,28,106,50.5,0.00000
2026-04-29T14:43:50.576575,6584,1926746,52965,28,106,50.5,0.00000
2026-04-29T14:43:50.576678,f055,1956861,61704,28,106,50.5,0.00000
2026-04-29T14:43:51.334327,6584,1942105,53085,28,106,50.5,0.00000
2026-04-29T14:43:51.334650,f055,1934653,61821,28,25,51.0,0.00000
2026-04-29T14:43:51.334069,6584,1942105,53085,28,106,50.5,0.00000
2026-04-29T14:43:51.336871,f055,1934653,61821,28,25,51.0,0.00000
2026-04-29T14:43:52.086907,6584,1917530,53202,28,85,50.5,0.00000
2026-04-29T14:43:52.088127,f055,1931056,61938,28,106,50.5,0.00000
2026-04-29T14:43:52.086739,6584,1917530,53202,28,85,50.5,0.00000
2026-04-29T14:43:52.087641,f055,1931056,61938,28,106,50.5,0.00000
2026-04-29T14:43:52.841681,6584,1940221,53331,28,36,51.0,0.00000
2026-04-29T14:43:52.843369,f055,1913590,62058,28,106,50.5,0.00000
2026-04-29T14:43:52.840777,6584,1940221,53331,28,36,51.0,0.00000
2026-04-29T14:43:52.840823,f055,1913590,62058,28,106,50.5,0.00000
2026-04-29T14:43:53.595097,6584,1927052,53448,28,106,50.5,0.00000
2026-04-29T14:43:53.598405,f055,1935633,62172,28,90,50.5,0.00000
2026-04-29T14:43:53.595568,6584,1927052,53448,28,106,50.5,0.00000
2026-04-29T14:43:53.598304,f055,1935633,62172,28,90,50.5,0.00000
2026-04-29T14:43:54.344564,6584,1919063,53556,28,94,50.5,0.00000
2026-04-29T14:43:54.344915,f055,1955431,62289,28,106,50.5,0.00000
2026-04-29T14:43:54.344519,6584,1919063,53556,28,94,50.5,0.00000
2026-04-29T14:43:54.344583,f055,1955431,62289,28,106,50.5,0.00000
2026-04-29T14:43:55.108825,6584,1951146,53679,28,5,50.0,0.00000
2026-04-29T14:43:55.111348,f055,1943111,62421,28,51,50.5,0.00000
2026-04-29T14:43:55.108100,6584,1951146,53679,28,5,50.0,0.00000
2026-04-29T14:43:55.108407,f055,1943111,62421,28,51,50.5,0.00000
2026-04-29T14:43:55.861750,6584,1959931,53796,28,25,50.5,0.00000
2026-04-29T14:43:55.861859,f055,1917473,62544,28,5,51.0,0.00000
2026-04-29T14:43:55.861605,6584,1959931,53796,28,25,50.5,0.00000
2026-04-29T14:43:55.862290,f055,1917473,62544,28,5,51.0,0.00000
2026-04-29T14:43:56.611960,6584,1901134,53922,28,106,50.5,0.00000
2026-04-29T14:43:56.612011,f055,1933086,62649,28,14,51.0,0.00000
2026-04-29T14:43:56.610997,6584,1901134,53922,28,106,50.5,0.00000
2026-04-29T14:43:56.615227,f055,1933086,62649,28,14,51.0,0.00000
2026-04-29T14:43:57.366420,6584,1943069,54036,28,106,50.5,0.00000
2026-04-29T14:43:57.367118,f055,1937897,62769,28,106,50.5,0.00000
2026-04-29T14:43:57.367691,6584,1943069,54036,28,106,50.5,0.00000
2026-04-29T14:43:57.367733,f055,1937897,62769,28,106,50.5,0.00000
2026-04-29T14:43:58.122552,6584,1949225,54150,28,106,50.5,0.00000
2026-04-29T14:43:58.122597,f055,1923477,62892,28,36,51.0,0.00000
2026-04-29T14:43:58.127560,6584,1949225,54150,28,106,50.5,0.00000
2026-04-29T14:43:58.133807,f055,1923477,62892,28,36,51.0,0.00000
2026-04-29T14:43:58.886344,6584,1938291,54282,28,82,50.5,0.00000
2026-04-29T14:43:58.886397,f055,1955254,63012,28,24,50.5,0.00000
2026-04-29T14:43:58.878970,6584,1938291,54282,28,82,50.5,0.00000
2026-04-29T14:43:58.879021,f055,1955254,63012,28,24,50.5,0.00000
2026-04-29T14:43:59.678585,6584,2010155,54399,28,5,51.0,0.00000
2026-04-29T14:43:59.678634,f055,2048154,63123,28,85,50.5,0.00000
2026-04-29T14:43:59.676349,6584,2010155,54399,28,5,51.0,0.00000
2026-04-29T14:43:59.676398,f055,2048154,63123,28,85,50.5,0.00000
2026-04-29T14:44:00.430746,6584,1950836,54528,28,93,50.5,0.00000
2026-04-29T14:44:00.430968,f055,1923124,63243,28,5,51.0,0.00000
2026-04-29T14:44:00.432338,6584,1950836,54528,28,93,50.5,0.00000
2026-04-29T14:44:00.433259,f055,1923124,63243,28,5,51.0,0.00000
2026-04-29T14:44:01.187781,6584,1927828,54645,28,106,50.5,0.00000
2026-04-29T14:44:01.187829,f055,1941860,63351,28,90,50.5,0.00000
2026-04-29T14:44:01.186365,6584,1927828,54645,28,106,50.5,0.00000
2026-04-29T14:44:01.186553,f055,1941860,63351,28,90,50.5,0.00000
2026-04-29T14:44:01.942158,6584,1947794,54759,28,87,50.5,0.00000
2026-04-29T14:44:01.942223,f055,1933368,63462,28,38,51.0,0.00000
2026-04-29T14:44:01.942554,6584,1947794,54759,28,87,50.5,0.00000
2026-04-29T14:44:01.942756,f055,1933368,63462,28,38,51.0,0.00000
2026-04-29T14:44:02.712863,6584,1951213,54879,28,106,50.5,0.00000
2026-04-29T14:44:02.717806,f055,1955343,63585,28,5,51.0,0.00000
2026-04-29T14:44:02.712732,6584,1951213,54879,28,106,50.5,0.00000
2026-04-29T14:44:02.717465,f055,1955343,63585,28,5,51.0,0.00000
2026-04-29T14:44:03.459562,6584,1932126,54999,28,106,50.5,0.00000
2026-04-29T14:44:03.459609,f055,1913903,63708,28,106,50.5,0.00000
2026-04-29T14:44:03.454248,6584,1932126,54999,28,106,50.5,0.00000
2026-04-29T14:44:03.460709,f055,1913903,63708,28,106,50.5,0.00000
2026-04-29T14:44:04.206105,6584,1930433,55116,28,57,50.5,0.00000
2026-04-29T14:44:04.206150,f055,1940424,63822,28,24,51.0,0.00000
2026-04-29T14:44:04.206908,6584,1930433,55116,28,57,50.5,0.00000
2026-04-29T14:44:04.206952,f055,1940424,63822,28,24,51.0,0.00000
2026-04-29T14:44:04.955476,6584,1927688,55230,28,57,51.0,0.00000
2026-04-29T14:44:04.955526,f055,1933148,63939,28,5,51.0,0.00000
2026-04-29T14:44:04.958201,6584,1927688,55230,28,57,51.0,0.00000
2026-04-29T14:44:04.958737,f055,1933148,63939,28,5,51.0,0.00000
2026-04-29T14:44:05.702934,6584,1894633,55344,28,52,50.5,0.00000
2026-04-29T14:44:05.702977,f055,1906757,64053,28,106,50.5,0.00000
2026-04-29T14:44:05.706084,6584,1894633,55344,28,52,50.5,0.00000
2026-04-29T14:44:05.706228,f055,1906757,64053,28,106,50.5,0.00000
2026-04-29T14:44:06.459343,6584,1941229,55455,28,19,50.5,0.00000
2026-04-29T14:44:06.460976,f055,1933383,64167,28,87,50.5,0.00000
2026-04-29T14:44:06.458806,6584,1941229,55455,28,19,50.5,0.00000
2026-04-29T14:44:06.458855,f055,1933383,64167,28,87,50.5,0.00000
2026-04-29T14:44:07.215436,6584,1942722,55569,28,36,51.0,0.00000
2026-04-29T14:44:07.216475,f055,1917200,64278,28,106,50.5,0.00000
2026-04-29T14:44:07.216111,6584,1942722,55569,28,36,51.0,0.00000
2026-04-29T14:44:07.217015,f055,1917200,64278,28,106,50.5,0.00000
2026-04-29T14:44:07.963252,6584,1917509,55695,28,9,50.5,0.00000
2026-04-29T14:44:07.965324,f055,1918599,64395,28,36,50.5,0.00000
2026-04-29T14:44:07.962073,6584,1917509,55695,28,9,50.5,0.00000
2026-04-29T14:44:07.962125,f055,1918599,64395,28,36,50.5,0.00000
2026-04-29T14:44:08.715096,6584,1918284,55818,28,106,50.5,0.00000
2026-04-29T14:44:08.715359,f055,1923783,64506,28,106,50.5,0.00000
2026-04-29T14:44:08.712525,6584,1918284,55818,28,106,50.5,0.00000
2026-04-29T14:44:08.714698,f055,1923783,64506,28,106,50.5,0.00000
2026-04-29T14:44:09.462999,6584,1904842,55935,28,94,50.5,0.00000
2026-04-29T14:44:09.464174,f055,1944176,64617,28,106,50.5,0.00000
2026-04-29T14:44:09.463133,6584,1904842,55935,28,94,50.5,0.00000
2026-04-29T14:44:09.463415,f055,1944176,64617,28,106,50.5,0.00000
2026-04-29T14:44:10.212147,6584,1917545,56052,28,106,50.5,0.00000
2026-04-29T14:44:10.212195,f055,1901487,64737,28,106,50.5,0.00000
2026-04-29T14:44:10.213342,6584,1917545,56052,28,106,50.5,0.00000
2026-04-29T14:44:10.213946,f055,1901487,64737,28,106,50.5,0.00000
2026-04-29T14:44:10.964024,6584,1916245,56169,28,5,50.5,0.00000
2026-04-29T14:44:10.964078,f055,1932931,64857,28,25,51.0,0.00000
2026-04-29T14:44:10.959858,6584,1916245,56169,28,5,50.5,0.00000
2026-04-29T14:44:10.975298,f055,1932931,64857,28,25,51.0,0.00000
2026-04-29T14:44:11.728140,6584,1946819,56286,28,55,51.0,0.00000
2026-04-29T14:44:11.728190,f055,1932609,64971,28,106,50.5,0.00000
2026-04-29T14:44:11.736366,6584,1946819,56286,28,55,51.0,0.00000
2026-04-29T14:44:11.736848,f055,1932609,64971,28,106,50.5,0.00000
2026-04-29T14:44:12.470949,6584,1949587,56409,28,106,50.5,0.00000
2026-04-29T14:44:12.477158,f055,1938308,65088,28,106,50.5,0.00000
2026-04-29T14:44:12.471229,6584,1949587,56409,28,106,50.5,0.00000
2026-04-29T14:44:12.471273,f055,1938308,65088,28,106,50.5,0.00000
2026-04-29T14:44:13.226605,6584,1956541,56526,28,106,50.5,0.00000
2026-04-29T14:44:13.226833,f055,1922873,65202,28,5,51.0,0.00000
2026-04-29T14:44:13.225656,6584,1956541,56526,28,106,50.5,0.00000
2026-04-29T14:44:13.227010,f055,1922873,65202,28,5,51.0,0.00000
2026-04-29T14:44:13.976375,6584,1907851,56646,28,8,50.5,0.00000
2026-04-29T14:44:13.976712,f055,1941169,65313,28,24,51.0,0.00000
2026-04-29T14:44:13.976570,6584,1907851,56646,28,8,50.5,0.00000
2026-04-29T14:44:13.976635,f055,1941169,65313,28,24,51.0,0.00000
2026-04-29T14:44:14.732857,6584,1921401,56769,28,25,50.5,0.00000
2026-04-29T14:44:14.734915,f055,1934908,65433,28,106,50.5,0.00000
2026-04-29T14:44:14.734556,6584,1921401,56769,28,25,50.5,0.00000
2026-04-29T14:44:14.734601,f055,1934908,65433,28,106,50.5,0.00000
2026-04-29T14:44:15.502785,6584,1940207,56898,28,51,50.5,0.00000
2026-04-29T14:44:15.510401,f055,1899788,65556,28,5,51.0,0.00000
2026-04-29T14:44:15.502050,6584,1940207,56898,28,51,50.5,0.00000
2026-04-29T14:44:15.513878,f055,1899788,65556,28,5,51.0,0.00000
2026-04-29T14:44:16.233277,6584,1925234,57009,28,5,50.5,0.00000
2026-04-29T14:44:16.233325,f055,1941000,65667,28,101,50.5,0.00000
2026-04-29T14:44:16.234163,6584,1925234,57009,28,5,50.5,0.00000
2026-04-29T14:44:16.234228,f055,1941000,65667,28,101,50.5,0.00000
2026-04-29T14:44:17.000129,6584,1957975,57129,28,106,50.5,0.00000
2026-04-29T14:44:17.008714,f055,1937176,65799,28,5,51.0,0.00000
2026-04-29T14:44:16.994174,6584,1957975,57129,28,106,50.5,0.00000
2026-04-29T14:44:17.003080,f055,1937176,65799,28,5,51.0,0.00000
2026-04-29T14:44:17.748426,6584,1903550,57237,28,106,50.5,0.00000
2026-04-29T14:44:17.748672,f055,1956454,65913,28,106,50.5,0.00000
2026-04-29T14:44:17.747032,6584,1903550,57237,28,106,50.5,0.00000
2026-04-29T14:44:17.747088,f055,1956454,65913,28,106,50.5,0.00000
2026-04-29T14:44:18.508653,6584,1927150,57363,28,8,50.5,0.00000
2026-04-29T14:44:18.509198,f055,1931627,66036,28,106,50.5,0.00000
2026-04-29T14:44:18.508154,6584,1927150,57363,28,8,50.5,0.00000
2026-04-29T14:44:18.508203,f055,1931627,66036,28,106,50.5,0.00000
2026-04-29T14:44:19.245783,6584,1925746,57480,28,24,51.0,0.00000
2026-04-29T14:44:19.245835,f055,1881878,66144,28,35,51.0,0.00000
2026-04-29T14:44:19.245446,6584,1925746,57480,28,24,51.0,0.00000
2026-04-29T14:44:19.245496,f055,1881878,66144,28,35,51.0,0.00000
2026-04-29T14:44:19.995120,6584,1946021,57594,28,35,50.5,0.00000
2026-04-29T14:44:19.995235,f055,1957004,66249,28,19,50.5,0.00000
2026-04-29T14:44:19.998771,6584,1946021,57594,28,35,50.5,0.00000
2026-04-29T14:44:19.998822,f055,1957004,66249,28,19,50.5,0.00000
2026-04-29T14:44:20.743795,6584,1889268,57699,28,30,50.5,0.00000
2026-04-29T14:44:20.744097,f055,1921327,66369,28,87,50.5,0.00000
2026-04-29T14:44:20.753140,6584,1889268,57699,28,30,50.5,0.00000
2026-04-29T14:44:20.753708,f055,1921327,66369,28,87,50.5,0.00000
2026-04-29T14:44:21.504685,6584,1950252,57834,28,97,50.0,0.00000
2026-04-29T14:44:21.505096,f055,1946553,66489,28,106,50.5,0.00000
2026-04-29T14:44:21.502711,6584,1950252,57834,28,97,50.0,0.00000
2026-04-29T14:44:21.502755,f055,1946553,66489,28,106,50.5,0.00000
2026-04-29T14:44:22.271072,6584,1964659,57951,28,106,50.5,0.00000
2026-04-29T14:44:22.271152,f055,1944847,66603,28,106,50.5,0.00000
2026-04-29T14:44:22.270540,6584,1964659,57951,28,106,50.5,0.00000
2026-04-29T14:44:22.270584,f055,1944847,66603,28,106,50.5,0.00000
2026-04-29T14:44:23.062276,6584,2031985,58071,28,21,51.0,0.00000
2026-04-29T14:44:23.062775,f055,2042243,66717,28,85,50.5,0.00000
2026-04-29T14:44:23.062551,6584,2031985,58071,28,21,51.0,0.00000
2026-04-29T14:44:23.063083,f055,2042243,66717,28,85,50.5,0.00000
2026-04-29T14:44:23.807754,6584,1891622,58194,28,5,50.5,0.00000
2026-04-29T14:44:23.808464,f055,1911127,66843,28,97,50.0,0.00000
2026-04-29T14:44:23.810456,6584,1891622,58194,28,5,50.5,0.00000
2026-04-29T14:44:23.812723,f055,1911127,66843,28,97,50.0,0.00000
2026-04-29T14:44:24.564599,6584,1976133,58320,28,90,50.5,0.00000
2026-04-29T14:44:24.565259,f055,1889757,66954,28,5,50.5,0.00000
2026-04-29T14:44:24.564282,6584,1976133,58320,28,90,50.5,0.00000
2026-04-29T14:44:24.564328,f055,1889757,66954,28,5,50.5,0.00000
2026-04-29T14:44:25.320717,6584,1927243,58440,28,106,50.5,0.00000
2026-04-29T14:44:25.321327,f055,1984338,67071,28,106,50.5,0.00000
2026-04-29T14:44:25.322435,6584,1927243,58440,28,106,50.5,0.00000
2026-04-29T14:44:25.322487,f055,1984338,67071,28,106,50.5,0.00000
2026-04-29T14:44:26.076773,6584,1930676,58569,28,21,50.5,0.00000
2026-04-29T14:44:26.078009,f055,1926470,67191,28,85,50.5,0.00000
2026-04-29T14:44:26.075532,6584,1930676,58569,28,21,50.5,0.00000
2026-04-29T14:44:26.076543,f055,1926470,67191,28,85,50.5,0.00000
2026-04-29T14:44:26.823357,6584,1908378,58686,28,106,50.5,0.00000
2026-04-29T14:44:26.823402,f055,1924087,67311,28,106,50.5,0.00000
2026-04-29T14:44:26.831631,6584,1908378,58686,28,106,50.5,0.00000
2026-04-29T14:44:26.846312,f055,1924087,67311,28,106,50.5,0.00000
2026-04-29T14:44:27.579929,6584,1938504,58806,28,106,50.5,0.00000
2026-04-29T14:44:27.580009,f055,1906455,67437,28,106,50.5,0.00000
2026-04-29T14:44:27.603871,6584,1938504,58806,28,106,50.5,0.00000
2026-04-29T14:44:27.630090,f055,1906455,67437,28,106,50.5,0.00000
2026-04-29T14:44:28.322096,6584,1907680,58917,28,25,50.5,0.00000
2026-04-29T14:44:28.322403,f055,1941615,67551,28,106,50.5,0.00000
2026-04-29T14:44:28.322030,6584,1907680,58917,28,25,50.5,0.00000
2026-04-29T14:44:28.323628,f055,1941615,67551,28,106,50.5,0.00000
2026-04-29T14:44:29.071862,6584,1915519,59031,28,5,50.5,0.00000
2026-04-29T14:44:29.072312,f055,1912649,67662,28,36,51.0,0.00000
2026-04-29T14:44:29.069514,6584,1915519,59031,28,5,50.5,0.00000
2026-04-29T14:44:29.072088,f055,1912649,67662,28,36,51.0,0.00000
2026-04-29T14:44:29.827643,6584,1946474,59142,28,90,50.5,0.00000
2026-04-29T14:44:29.827713,f055,1905597,67782,28,5,51.0,0.00000
2026-04-29T14:44:29.824016,6584,1946474,59142,28,90,50.5,0.00000
2026-04-29T14:44:29.824669,f055,1905597,67782,28,5,51.0,0.00000
2026-04-29T14:44:30.579497,6584,1927274,59268,28,85,50.5,0.00000
2026-04-29T14:44:30.579544,f055,1949398,67890,28,90,50.5,0.00000
2026-04-29T14:44:30.579980,6584,1927274,59268,28,85,50.5,0.00000
2026-04-29T14:44:30.580026,f055,1949398,67890,28,90,50.5,0.00000
2026-04-29T14:44:31.349485,6584,1936182,59394,28,94,50.5,0.00000
2026-04-29T14:44:31.351221,f055,1965952,68010,28,87,50.5,0.00000
2026-04-29T14:44:31.349588,6584,1936182,59394,28,94,50.5,0.00000
2026-04-29T14:44:31.351309,f055,1965952,68010,28,87,50.5,0.00000
2026-04-29T14:44:32.098595,6584,1931394,59514,28,106,50.5,0.00000
2026-04-29T14:44:32.106363,f055,1905342,68127,28,106,50.5,0.00000
2026-04-29T14:44:32.096242,6584,1931394,59514,28,106,50.5,0.00000
2026-04-29T14:44:32.102276,f055,1905342,68127,28,106,50.5,0.00000
2026-04-29T14:44:32.845824,6584,1904121,59622,28,5,51.0,0.00000
2026-04-29T14:44:32.852064,f055,1937574,68244,28,36,51.0,0.00120
2026-04-29T14:44:32.841312,6584,1904121,59622,28,5,51.0,0.00000
2026-04-29T14:44:32.851080,f055,1937574,68244,28,36,51.0,0.00120
2026-04-29T14:44:33.589541,6584,1950851,59742,28,24,50.5,0.00000
2026-04-29T14:44:33.589586,f055,1925708,68370,28,57,51.0,0.00031
2026-04-29T14:44:33.589043,6584,1950851,59742,28,24,50.5,0.00000
2026-04-29T14:44:33.589091,f055,1925708,68370,28,57,51.0,0.00031
2026-04-29T14:44:34.339029,6584,1940681,59856,28,106,50.5,0.00000
2026-04-29T14:44:34.339073,f055,1923389,68487,28,106,50.5,0.00008
2026-04-29T14:44:34.339255,6584,1940681,59856,28,106,50.5,0.00000
2026-04-29T14:44:34.339300,f055,1923389,68487,28,106,50.5,0.00008
2026-04-29T14:44:35.092007,6584,1895086,59976,28,106,50.5,0.00000
2026-04-29T14:44:35.093175,f055,1892803,68613,28,21,51.0,0.00002
2026-04-29T14:44:35.092232,6584,1895086,59976,28,106,50.5,0.00000
2026-04-29T14:44:35.092275,f055,1892803,68613,28,21,51.0,0.00002
2026-04-29T14:44:35.846275,6584,1940223,60093,28,106,50.5,0.00000
2026-04-29T14:44:35.846891,f055,1940577,68721,28,87,50.5,0.00001
2026-04-29T14:44:35.839854,6584,1940223,60093,28,106,50.5,0.00000
2026-04-29T14:44:35.846083,f055,1940577,68721,28,87,50.5,0.00001
2026-04-29T14:44:36.599661,6584,1943788,60210,28,97,50.0,0.00000
2026-04-29T14:44:36.600095,f055,1931487,68835,28,5,51.0,0.00000
2026-04-29T14:44:36.600355,6584,1943788,60210,28,97,50.0,0.00000
2026-04-29T14:44:36.600595,f055,1931487,68835,28,5,51.0,0.00000
2026-04-29T14:44:37.350724,6584,1931144,60327,28,85,50.5,0.00000
2026-04-29T14:44:37.350778,f055,1928576,68940,28,53,51.0,0.00000
2026-04-29T14:44:37.350422,6584,1931144,60327,28,85,50.5,0.00000
2026-04-29T14:44:37.351317,f055,1928576,68940,28,53,51.0,0.00000
2026-04-29T14:44:38.103377,6584,1924454,60450,28,76,50.5,0.00000
2026-04-29T14:44:38.103538,f055,1938853,69057,28,30,50.5,0.00000
2026-04-29T14:44:38.103093,6584,1924454,60450,28,76,50.5,0.00000
2026-04-29T14:44:38.103141,f055,1938853,69057,28,30,50.5,0.00000
2026-04-29T14:44:38.872358,6584,1971869,60573,28,5,51.0,0.00000
2026-04-29T14:44:38.872417,f055,1988272,69183,28,25,51.0,0.00000
2026-04-29T14:44:38.874538,6584,1971869,60573,28,5,51.0,0.00000
2026-04-29T14:44:38.874691,f055,1988272,69183,28,25,51.0,0.00000
2026-04-29T14:44:39.635332,6584,1950572,60693,28,106,50.5,0.00000
2026-04-29T14:44:39.635487,f055,1937970,69297,28,85,50.5,0.00000
2026-04-29T14:44:39.631664,6584,1950572,60693,28,106,50.5,0.00000
2026-04-29T14:44:39.632104,f055,1937970,69297,28,85,50.5,0.00000
